,dateymd,confirmed,recovered,deaths,Dose1,Dose2,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,visit,staying
342,20210219,81,67,0,0.0,0.0,314.0,547.0,282.0,500.0,188.0,7.0,0.17395107288940173,0.16219202827824414
343,20210220,68,70,0,0.0,0.0,309.0,536.0,320.0,511.0,213.0,4.0,0.14604858420919933,0.1596921463002805
344,20210221,84,63,0,0.0,0.0,334.0,509.0,343.0,474.0,202.0,5.0,0.059289892370824,0.18848338519397745
345,20210222,58,44,0,0.0,0.0,300.0,508.0,233.0,454.0,172.0,5.0,0.10078713128030883,0.15476896706099574
346,20210223,94,62,1,0.0,0.0,302.0,505.0,242.0,458.0,170.0,4.0,0.09618426430764525,0.15941461608930235
347,20210224,74,69,0,0.01737538893489687,0.0008200902904658544,278.0,454.0,220.0,404.0,167.0,5.0,0.10623091230958316,0.16362017271492227
348,20210225,108,59,0,0.018378793525584504,0.001067751976628902,277.0,456.0,220.0,411.0,163.0,7.0,0.11384995702360086,0.1614004829984957
349,20210226,85,101,1,0.019201913804483776,0.001296117420663341,315.0,550.0,289.0,517.0,187.0,7.0,0.14379998628531554,0.16916216205781506
350,20210227,97,72,0,0.019201913804483776,0.001296117420663341,282.0,495.0,289.0,483.0,158.0,8.0,0.06044540330342098,0.20487771600747673
351,20210228,58,62,1,0.019201913804483776,0.001296117420663341,358.0,546.0,366.0,543.0,206.0,4.0,0.12261635818673372,0.18674058233108493
352,20210301,63,56,1,0.020035878252513177,0.0013778473718279011,330.0,570.0,269.0,518.0,168.0,4.0,0.18331167263654125,0.1419155240213496
353,20210302,85,94,0,0.020894561027236247,0.001442912386608663,318.0,533.0,263.0,488.0,176.0,2.0,0.1285170012515447,0.14865160793990928
354,20210303,104,49,0,0.020894561027236247,0.001442912386608663,301.0,487.0,247.0,426.0,173.0,4.0,0.17168300939647255,0.14998781456502677
355,20210304,79,70,1,0.022266428158735033,0.0016081264927676568,295.0,482.0,240.0,417.0,169.0,6.0,0.15169370325903958,0.15107666479206067
356,20210305,81,72,1,0.02357275185622673,0.0018351364156608302,341.0,580.0,316.0,520.0,201.0,6.0,0.19896729010831565,0.1492767425933926
